,x0_Blmngtn,x0_Blueste,x0_BrDale,x0_BrkSide,x0_ClearCr,x0_CollgCr,x0_Crawfor,x0_Edwards,x0_Gilbert,x0_IDOTRR,x0_MeadowV,x0_Mitchel,x0_NAmes,x0_NPkVill,x0_NWAmes,x0_NoRidge,x0_NridgHt,x0_OldTown,x0_SWISU,x0_Sawyer,x0_SawyerW,x0_Somerst,x0_StoneBr,x0_Timber,x0_Veenker,x1_Fin,x1_None,x1_RFn,x1_Unf,ExterQual,BsmtQual,KitchenQual,FireplaceQu,OverallQual,GrLivArea,GarageCars,GarageArea,FullBath,TotRmsAbvGrd,YearBuilt,YearRemodAdd,TotalBsmtSF,1stFlrSF,2ndFlrSF,WoodDeckSF,OpenPorchSF,TotalArea
233,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.4444444444444445,0.10550113036925396,0.25,0.21720733427362482,0.3333333333333333,0.24999999999999997,0.7536231884057969,0.43333333333333,0.1463175122749591,0.12849931161083064,0.0,0.425904317386231,0.0,0.15254948004025495
234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,0.5555555555555556,0.3063300678221552,0.5,0.31029619181946405,0.6666666666666666,0.5,0.9420289855072461,0.8666666666666671,0.1407528641571195,0.12069756769160164,0.5326876513317191,0.3360560093348891,0.08775137111517367,0.23666554847366655
235,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.5555555555555556,0.12302185380557648,0.25,0.1861777150916784,0.3333333333333333,0.24999999999999997,0.7173913043478262,0.3500000000000014,0.07905073649754502,0.03418999541073886,0.2440677966101695,0.0,0.0,0.09527004360952701
236,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,0.0,0.6666666666666665,0.20346646571213262,0.5,0.34837799717912554,0.6666666666666666,0.33333333333333337,0.9565217391304355,0.8999999999999986,0.2314238952536825,0.24782010096374482,0.0,0.1540256709451575,0.19195612431444242,0.22903388124790341
237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,0.0,0.6666666666666665,0.26563677467972874,0.5,0.3222849083215797,0.6666666666666666,0.41666666666666663,0.8768115942028984,0.8833333333333329,0.1630114566284779,0.15603487838458008,0.35351089588377727,0.4317386231038506,0.12797074954296161,0.23867829587386785
238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0,0.7777777777777777,0.2562170308967596,0.75,0.5768688293370945,0.6666666666666666,0.41666666666666663,0.9782608695652169,0.9500000000000028,0.2772504091653028,0.31206975676916016,0.0,0.19603267211201866,0.41681901279707495,0.2893324387789332
239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,4.0,0.5555555555555556,0.21721929163526754,0.25,0.15514809590973203,0.3333333333333333,0.41666666666666663,0.5289855072463769,0.0,0.12029459901800328,0.10647085819183111,0.3336561743341404,0.0,0.25594149908592323,0.1700771553170077
240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,0.0,0.7777777777777777,0.23210248681235868,0.5,0.5289139633286318,0.6666666666666666,0.41666666666666663,0.9855072463768124,0.9666666666666686,0.2563011456628478,0.2826984855438275,0.0,0.16802800466744455,0.3071297989031079,0.26081851727608185
241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,4.0,0.0,0.4444444444444445,0.10022607385079127,0.0,0.0,0.3333333333333333,0.16666666666666666,0.5289855072463769,0.7833333333333314,0.11227495908346972,0.12207434603028913,0.0,0.0676779463243874,0.07678244972577697,0.11053337806105334
242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.4444444444444445,0.20836473247927656,0.25,0.24823695345557123,0.3333333333333333,0.33333333333333337,0.20289855072463858,0.0,0.088379705400982,0.1273519963285911,0.26682808716707024,0.0,0.0,0.1380409258638041
243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,3.0,3.0,0.5555555555555556,0.16635267520723437,0.25,0.20310296191819463,0.3333333333333333,0.33333333333333337,0.7826086956521738,0.5,0.10245499181669396,0.06700321248279026,0.28619854721549637,0.0,0.051188299817184646,0.12889969808788998
244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,2.0,0.6666666666666665,0.33458929917106256,0.5,0.32651622002820874,0.6666666666666666,0.5,0.8840579710144922,0.8666666666666671,0.15515548281505728,0.20376319412574576,0.43002421307506056,0.0,0.2376599634369287,0.23934921167393491
245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,3.0,3.0,0.6666666666666665,0.28975131876412963,0.5,0.42595204513399154,0.6666666666666666,0.33333333333333337,0.8405797101449277,0.6333333333333329,0.3019639934533552,0.3529141808168885,0.0,0.22987164527421236,0.0712979890310786,0.30350553505535055
246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,0.5555555555555556,0.300301431801055,0.25,0.31029619181946405,0.6666666666666666,0.5833333333333334,0.27536231884058004,0.0,0.16693944353518822,0.13171179440110142,0.4939467312348668,0.0,0.10968921389396709,0.22425360617242535
247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,0.5555555555555556,0.19611906556141673,0.5,0.31805359661495064,0.3333333333333333,0.24999999999999997,0.5942028985507246,0.06666666666666288,0.22373158756137482,0.23887104176227628,0.0,0.0,0.054844606946983544,0.20446159007044615
248,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,0.0,0.6666666666666665,0.2513187641296157,0.5,0.3526093088857546,0.6666666666666666,0.5,0.9492753623188417,0.8833333333333329,0.1374795417348609,0.1161083065626434,0.4009685230024213,0.16802800466744455,0.12431444241316271,0.20010063737001008
249,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,0.5555555555555556,0.34099472494348154,0.5,0.2743300423131171,0.6666666666666666,0.41666666666666663,0.6231884057971016,0.93333333333333,0.2363338788870704,0.25470399265718224,0.3389830508474576,0.0,0.17915904936014626,0.2811137202281114
250,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,0.2222222222222222,0.18311981914091938,0.0,0.0,0.3333333333333333,0.33333333333333337,0.4927536231884062,0.2666666666666657,0.11914893617021277,0.22303809086737034,0.0,0.3068844807467911,0.0,0.1646259644414626
251,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.7777777777777777,0.24321778447626224,0.5,0.37940761636107195,0.6666666666666666,0.24999999999999997,0.9710144927536231,0.9500000000000028,0.25744680851063834,0.29623680587425427,0.0,0.14352392065344222,0.0,0.2505031868500503
252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,0.0,0.5555555555555556,0.24604370761115296,0.5,0.36671368124118475,0.6666666666666666,0.33333333333333337,0.9565217391304355,0.8999999999999986,0.13060556464811784,0.10647085819183111,0.40774818401937046,0.16102683780630103,0.08226691042047532,0.19179805434417982
253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,4.0,0.0,0.5555555555555556,0.18236623963828183,0.25,0.21791255289139633,0.6666666666666666,0.41666666666666663,0.6666666666666679,0.68333333333333,0.21309328968903438,0.22212023864157873,0.0,0.3885647607934655,0.0,0.21829922844682992
254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,0.0,0.4444444444444445,0.18462697814619441,0.25,0.20733427362482368,0.3333333333333333,0.24999999999999997,0.6159420289855078,0.11666666666666714,0.21505728314238953,0.22487379531895366,0.0,0.2917152858809801,0.0,0.2133512244213351
255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,0.6666666666666665,0.3686887716654107,0.5,0.3025387870239774,0.6666666666666666,0.5,0.9202898550724647,0.8166666666666629,0.1595744680851064,0.15396971087654887,0.6227602905569007,0.22403733955659275,0.0,0.26199261992619927
256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,0.0,0.5555555555555556,0.2626224566691786,0.5,0.47461212976022565,0.6666666666666666,0.41666666666666663,0.9492753623188417,0.8833333333333329,0.14140752864157122,0.1216154199173933,0.41840193704600487,0.25204200700116686,0.10237659963436929,0.21217712177121772
257,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,4.0,0.6666666666666665,0.2392614920874152,0.5,0.46544428772919605,0.6666666666666666,0.5,0.9710144927536231,0.93333333333333,0.26252045826513914,0.2914180816888481,0.0,0.14352392065344222,0.20109689213893966,0.2605669238510567
258,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,3.0,0.6666666666666665,0.2746797287113791,0.5,0.39774330042313116,0.6666666666666666,0.41666666666666663,0.9347826086956523,0.8500000000000014,0.15761047463175124,0.14433226250573658,0.401452784503632,0.0,0.17550274223034734,0.2110868835961087
259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.4444444444444445,0.10324039186134137,0.25,0.21720733427362482,0.3333333333333333,0.16666666666666666,0.608695652173914,0.10000000000000142,0.0,0.12574575493345572,0.0,0.0,0.08226691042047532,0.04973163367997316
260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,0.5555555555555556,0.1974378296910324,0.5,0.6234132581100141,0.3333333333333333,0.33333333333333337,0.6521739130434785,0.20000000000000284,0.22291325695581016,0.24047728315741165,0.0,0.0,0.0,0.20211338477021135
261,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,5.0,5.0,4.0,0.7777777777777777,0.42200452147701584,0.75,0.6121297602256699,0.6666666666666666,0.6666666666666666,0.9782608695652169,0.9500000000000028,0.24255319148936172,0.26342358880220285,0.5288135593220339,0.0,0.27056672760511885,0.32455551828245555
262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,3.0,0.5555555555555556,0.16541070082893744,0.5,0.3469675599435825,0.3333333333333333,0.33333333333333337,0.7608695652173925,0.75,0.0828150572831424,0.20146856356126666,0.0,0.3407234539089848,0.021937842778793418,0.14156323381415634
263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.4444444444444445,0.1850037678975132,0.5,0.3413258110014104,0.3333333333333333,0.33333333333333337,0.4130434782608692,0.8500000000000014,0.15155482815057283,0.13584212941716384,0.0,0.0,0.0,0.12730627306273062
264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,0.0,0.4444444444444445,0.0810097965335343,0.5,0.3554301833568406,0.3333333333333333,0.16666666666666666,0.38405797101449224,0.8999999999999986,0.11129296235679215,0.09866911427260211,0.0,0.0,0.0,0.09308956725930896
265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,4.0,3.0,0.5555555555555556,0.2049736247174077,0.5,0.40620592383638926,0.6666666666666666,0.41666666666666663,0.7898550724637676,0.5166666666666657,0.23273322422258594,0.24965580541532814,0.0,0.32205367561260206,0.0,0.23364642737336466
266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,3.0,3.0,0.5555555555555556,0.2217407686510927,0.5,0.2912552891396333,0.6666666666666666,0.5,0.9057971014492754,0.7833333333333314,0.13126022913256957,0.10738871041762277,0.34334140435835353,0.11085180863477245,0.13711151736745886,0.18022475679302247
267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,4.0,0.4444444444444445,0.3500376789751319,0.25,0.1692524682651622,0.6666666666666666,0.5,0.4855072463768124,0.7833333333333314,0.11783960720130934,0.16475447452960074,0.3486682808716707,0.3057176196032672,0.043875685557586835,0.20496477692049647
268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,0.4444444444444445,0.08364732479276563,0.25,0.6516220028208745,0.3333333333333333,0.16666666666666666,0.4927536231884062,0.0833333333333357,0.12111292962356793,0.10188159706287286,0.0,0.0,0.04570383912248629,0.1013921502851392
269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,2.0,0.5555555555555556,0.14675960813865863,0.25,0.3554301833568406,0.3333333333333333,0.33333333333333337,0.7536231884057969,0.43333333333333,0.18707037643207858,0.17875172097292338,0.0,0.4317386231038506,0.054844606946983544,0.19473331096947333
270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,4.0,0.7777777777777777,0.30237377543330823,0.75,0.7425952045133991,0.6666666666666666,0.5,0.9710144927536231,0.93333333333333,0.17921440261865795,0.17462138595686097,0.40871670702179175,0.22403733955659275,0.09323583180987204,0.24681314994968134
271,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,3.0,0.6666666666666665,0.19385832705350414,0.5,0.30959097320169254,0.3333333333333333,0.24999999999999997,0.5942028985507246,0.9166666666666643,0.22667757774140754,0.23611748508490135,0.0,0.09451575262543757,0.0,0.2092418651459242
272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.7777777777777777,0.36473247927656366,0.75,0.47320169252468264,0.6666666666666666,0.5833333333333334,0.9202898550724647,0.9500000000000028,0.18854337152209494,0.19045433685176685,0.535593220338983,0.1540256709451575,0.10420475319926874,0.2748238846024824
273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,4.0,0.5555555555555556,0.24453654860587792,0.25,0.2383638928067701,0.6666666666666666,0.33333333333333337,0.6231884057971016,0.6333333333333329,0.20294599018003276,0.2978430472693896,0.0,0.33722287047841304,0.0,0.2370848708487085
274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.4444444444444445,0.09080633006782216,0.25,0.1861777150916784,0.3333333333333333,0.24999999999999997,0.7971014492753632,0.5333333333333314,0.1335515548281506,0.11060119320789352,0.0,0.19603267211201866,0.0,0.12294532036229452
275,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,5.0,0.0,0.6666666666666665,0.22871137905048983,0.5,0.47390691114245415,0.6666666666666666,0.24999999999999997,0.38405797101449224,0.9500000000000028,0.155810147299509,0.14180816888480954,0.28861985472154966,0.08634772462077012,0.0,0.18785642401878563
276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0,0.6666666666666665,0.2309721175584024,0.5,0.40409026798307474,0.6666666666666666,0.41666666666666663,0.9492753623188417,0.8833333333333329,0.25531914893617025,0.28132170720513994,0.0,0.11668611435239205,0.2742230347349177,0.25461254612546125
277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.3333333333333333,0.0998492840994725,0.5,0.2820874471086037,0.3333333333333333,0.16666666666666666,0.5724637681159432,0.01666666666666572,0.14140752864157122,0.1216154199173933,0.0,0.0,0.0,0.11690707816169071
278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.8888888888888888,0.33666164280331573,0.75,0.5162200282087447,0.6666666666666666,0.5,0.9710144927536231,0.9500000000000028,0.34713584288052374,0.41005048187241855,0.0,0.14469078179696615,0.17915904936014626,0.346360281784636
279,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,3.0,3.0,0.6666666666666665,0.3180105501130369,0.5,0.35613540197461213,0.6666666666666666,0.5,0.7608695652173925,0.45000000000000284,0.18985270049099837,0.1886186324001836,0.41937046004842615,0.3360560093348891,0.21389396709323583,0.2728111372022811
280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,0.6666666666666665,0.31047475508666167,0.5,0.40550070521861775,0.6666666666666666,0.41666666666666663,0.8478260869565215,0.6499999999999986,0.1320785597381342,0.1929784304726939,0.39079903147699757,0.0,0.15356489945155394,0.2129319020462932
281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.5555555555555556,0.17483044461190655,0.5,0.4033850493653032,0.6666666666666666,0.24999999999999997,0.9710144927536231,0.93333333333333,0.2065466448445172,0.21294171638366224,0.0,0.0,0.21937842778793418,0.1937269372693727
282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,4.0,0.6666666666666665,0.18462697814619441,0.5,0.4414668547249647,0.6666666666666666,0.33333333333333337,0.9782608695652169,0.9666666666666686,0.21505728314238953,0.22487379531895366,0.0,0.20070011668611434,0.113345521023766,0.21200939282120093
283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.7777777777777777,0.21363978899773928,0.75,0.6332863187588152,0.6666666666666666,0.33333333333333337,0.9855072463768124,0.9833333333333343,0.2402618657937807,0.2602111060119321,0.0,0.2450408401400233,0.2742230347349177,0.24840657497484064
284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,0.0,0.5555555555555556,0.23379804069329313,0.5,0.3730606488011283,0.6666666666666666,0.24999999999999997,0.8695652173913047,0.7000000000000028,0.2577741407528642,0.2847636530518587,0.0,0.0,0.0,0.23616236162361626
285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,0.0,0.6666666666666665,0.17256970610399397,0.5,0.3723554301833568,0.6666666666666666,0.24999999999999997,0.9710144927536231,0.9500000000000028,0.10229132569558103,0.06677374942634234,0.3026634382566586,0.0,0.09872029250457039,0.13376383763837638
286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,4.0,4.0,0.5555555555555556,0.26375282592313487,0.5,0.31029619181946405,0.3333333333333333,0.41666666666666663,0.6521739130434785,0.5166666666666657,0.14926350245499184,0.17232675539238182,0.3142857142857143,0.0,0.0,0.19389466621938947
287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,0.3333333333333333,0.0987189148455162,0.0,0.0,0.3333333333333333,0.24999999999999997,0.7173913043478262,0.3500000000000014,0.14042553191489363,0.12023864157870581,0.0,0.0,0.0,0.11590070446159007
